Date,High,Low,Open,Close,Volume,Adj Close,Symbol,Security Name
2019-12-31,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,600,1.0099999904632568,CPSH,CPS Technologies Corp. - Common Stock
2020-01-02,1.0700000524520874,1.0099999904632568,1.0399999618530273,1.0499999523162842,22200,1.0499999523162842,CPSH,CPS Technologies Corp. - Common Stock
2020-01-03,1.0800000429153442,1.0499999523162842,1.059999942779541,1.0499999523162842,13500,1.0499999523162842,CPSH,CPS Technologies Corp. - Common Stock
2020-01-06,1.0700000524520874,1.0199999809265137,1.0700000524520874,1.059999942779541,4100,1.059999942779541,CPSH,CPS Technologies Corp. - Common Stock
2020-01-07,1.0700000524520874,1.0499999523162842,1.0700000524520874,1.0499999523162842,31000,1.0499999523162842,CPSH,CPS Technologies Corp. - Common Stock
2020-01-08,1.0499999523162842,1.0,1.0499999523162842,1.0199999809265137,30900,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-09,1.0199999809265137,0.9900000095367432,1.0099999904632568,0.9900000095367432,90100,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-01-10,1.0,0.9900000095367432,1.0,1.0,4900,1.0,CPSH,CPS Technologies Corp. - Common Stock
2020-01-13,1.0399999618530273,1.0,1.0199999809265137,1.0299999713897705,6300,1.0299999713897705,CPSH,CPS Technologies Corp. - Common Stock
2020-01-14,1.0099999904632568,0.9599999785423279,1.0,1.0,50800,1.0,CPSH,CPS Technologies Corp. - Common Stock
2020-01-15,1.0,0.9700000286102295,0.9700000286102295,0.9700000286102295,20200,0.9700000286102295,CPSH,CPS Technologies Corp. - Common Stock
2020-01-16,1.0299999713897705,0.9800000190734863,1.0,1.0299999713897705,48200,1.0299999713897705,CPSH,CPS Technologies Corp. - Common Stock
2020-01-17,1.0199999809265137,1.0,1.0,1.0199999809265137,2500,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-21,1.0299999713897705,0.9900000095367432,1.0,1.0199999809265137,25400,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-22,1.0299999713897705,1.0199999809265137,1.0199999809265137,1.0199999809265137,8800,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-23,1.0199999809265137,0.9900000095367432,1.0199999809265137,1.0199999809265137,9800,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-24,1.0299999713897705,1.0,1.0,1.0,14100,1.0,CPSH,CPS Technologies Corp. - Common Stock
2020-01-27,1.0499999523162842,1.0,1.0399999618530273,1.0,3100,1.0,CPSH,CPS Technologies Corp. - Common Stock
2020-01-28,0.9900000095367432,0.9800000190734863,0.9800000190734863,0.9900000095367432,900,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-01-29,1.0199999809265137,0.9800000190734863,0.9900000095367432,1.0199999809265137,77600,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-01-30,0.9900000095367432,0.9700000286102295,0.9900000095367432,0.9700000286102295,42100,0.9700000286102295,CPSH,CPS Technologies Corp. - Common Stock
2020-01-31,2.390000104904175,1.2999999523162842,1.7400000095367432,1.4299999475479126,5769000,1.4299999475479126,CPSH,CPS Technologies Corp. - Common Stock
2020-02-03,1.5,1.3200000524520874,1.3200000524520874,1.4199999570846558,349200,1.4199999570846558,CPSH,CPS Technologies Corp. - Common Stock
2020-02-04,1.4299999475479126,1.3300000429153442,1.4299999475479126,1.3899999856948853,119500,1.3899999856948853,CPSH,CPS Technologies Corp. - Common Stock
2020-02-05,1.4500000476837158,1.3300000429153442,1.340000033378601,1.399999976158142,78600,1.399999976158142,CPSH,CPS Technologies Corp. - Common Stock
2020-02-06,1.409999966621399,1.3300000429153442,1.3700000047683716,1.3600000143051147,33100,1.3600000143051147,CPSH,CPS Technologies Corp. - Common Stock
2020-02-07,1.350000023841858,1.2100000381469727,1.309999942779541,1.309999942779541,12100,1.309999942779541,CPSH,CPS Technologies Corp. - Common Stock
2020-02-10,1.2999999523162842,1.2100000381469727,1.2899999618530273,1.2599999904632568,25800,1.2599999904632568,CPSH,CPS Technologies Corp. - Common Stock
2020-02-11,1.2999999523162842,1.2599999904632568,1.2599999904632568,1.2699999809265137,13800,1.2699999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-02-12,1.2899999618530273,1.2699999809265137,1.2699999809265137,1.2799999713897705,27900,1.2799999713897705,CPSH,CPS Technologies Corp. - Common Stock
2020-02-13,1.3899999856948853,1.2699999809265137,1.2699999809265137,1.3899999856948853,93600,1.3899999856948853,CPSH,CPS Technologies Corp. - Common Stock
2020-02-14,1.5199999809265137,1.3200000524520874,1.350000023841858,1.5199999809265137,25100,1.5199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-02-18,1.600000023841858,1.4700000286102295,1.5099999904632568,1.4700000286102295,76900,1.4700000286102295,CPSH,CPS Technologies Corp. - Common Stock
2020-02-19,1.6100000143051147,1.4500000476837158,1.5199999809265137,1.5399999618530273,82700,1.5399999618530273,CPSH,CPS Technologies Corp. - Common Stock
2020-02-20,1.75,1.5800000429153442,1.5800000429153442,1.6399999856948853,71500,1.6399999856948853,CPSH,CPS Technologies Corp. - Common Stock
2020-02-21,1.8200000524520874,1.5299999713897705,1.6299999952316284,1.559999942779541,45000,1.559999942779541,CPSH,CPS Technologies Corp. - Common Stock
2020-02-24,1.7699999809265137,1.5199999809265137,1.5499999523162842,1.6799999475479126,24500,1.6799999475479126,CPSH,CPS Technologies Corp. - Common Stock
2020-02-25,1.6799999475479126,1.559999942779541,1.6799999475479126,1.5700000524520874,9900,1.5700000524520874,CPSH,CPS Technologies Corp. - Common Stock
2020-02-26,1.6200000047683716,1.5800000429153442,1.6100000143051147,1.5800000429153442,15200,1.5800000429153442,CPSH,CPS Technologies Corp. - Common Stock
2020-02-27,1.6100000143051147,1.3799999952316284,1.6100000143051147,1.4900000095367432,15400,1.4900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-02-28,1.4900000095367432,1.3600000143051147,1.3600000143051147,1.440000057220459,28500,1.440000057220459,CPSH,CPS Technologies Corp. - Common Stock
2020-03-02,1.5,1.399999976158142,1.399999976158142,1.4199999570846558,3400,1.4199999570846558,CPSH,CPS Technologies Corp. - Common Stock
2020-03-03,1.5,1.440000057220459,1.4600000381469727,1.4900000095367432,6600,1.4900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-03-04,1.600000023841858,1.4800000190734863,1.4800000190734863,1.590000033378601,36200,1.590000033378601,CPSH,CPS Technologies Corp. - Common Stock
2020-03-05,1.7400000095367432,1.5399999618530273,1.7400000095367432,1.600000023841858,50100,1.600000023841858,CPSH,CPS Technologies Corp. - Common Stock
2020-03-06,1.649999976158142,1.600000023841858,1.600000023841858,1.600000023841858,5400,1.600000023841858,CPSH,CPS Technologies Corp. - Common Stock
2020-03-09,1.4500000476837158,1.2799999713897705,1.4199999570846558,1.350000023841858,11900,1.350000023841858,CPSH,CPS Technologies Corp. - Common Stock
2020-03-10,1.4299999475479126,1.399999976158142,1.399999976158142,1.399999976158142,15300,1.399999976158142,CPSH,CPS Technologies Corp. - Common Stock
2020-03-11,1.309999942779541,1.2000000476837158,1.2999999523162842,1.2999999523162842,18200,1.2999999523162842,CPSH,CPS Technologies Corp. - Common Stock
2020-03-12,1.2599999904632568,1.1799999475479126,1.1799999475479126,1.2000000476837158,38000,1.2000000476837158,CPSH,CPS Technologies Corp. - Common Stock
2020-03-13,1.2000000476837158,1.1699999570846558,1.2000000476837158,1.190000057220459,19300,1.190000057220459,CPSH,CPS Technologies Corp. - Common Stock
2020-03-16,1.190000057220459,0.9800000190734863,1.190000057220459,1.0099999904632568,19700,1.0099999904632568,CPSH,CPS Technologies Corp. - Common Stock
2020-03-17,1.0,0.8899999856948853,0.9599999785423279,1.0,57400,1.0,CPSH,CPS Technologies Corp. - Common Stock
2020-03-18,1.090000033378601,0.9700000286102295,1.0800000429153442,0.9700000286102295,2100,0.9700000286102295,CPSH,CPS Technologies Corp. - Common Stock
2020-03-19,1.0,0.8799999952316284,0.9700000286102295,0.9900000095367432,8600,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-03-20,1.0,0.9200000166893005,1.0,0.9700000286102295,9800,0.9700000286102295,CPSH,CPS Technologies Corp. - Common Stock
2020-03-23,0.9599999785423279,0.9200000166893005,0.9200000166893005,0.9599999785423279,800,0.9599999785423279,CPSH,CPS Technologies Corp. - Common Stock
2020-03-24,1.0700000524520874,0.949999988079071,0.949999988079071,1.0700000524520874,2500,1.0700000524520874,CPSH,CPS Technologies Corp. - Common Stock
2020-03-25,1.0499999523162842,1.0099999904632568,1.0099999904632568,1.0499999523162842,1600,1.0499999523162842,CPSH,CPS Technologies Corp. - Common Stock
2020-03-26,1.0399999618530273,0.9900000095367432,1.0,1.0199999809265137,9800,1.0199999809265137,CPSH,CPS Technologies Corp. - Common Stock
2020-03-27,1.0299999713897705,0.949999988079071,1.0299999713897705,0.9900000095367432,9500,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-03-30,1.0399999618530273,0.949999988079071,0.949999988079071,0.949999988079071,3900,0.949999988079071,CPSH,CPS Technologies Corp. - Common Stock
2020-03-31,1.0199999809265137,0.949999988079071,0.949999988079071,1.0099999904632568,1300,1.0099999904632568,CPSH,CPS Technologies Corp. - Common Stock
2020-04-01,1.0399999618530273,0.949999988079071,0.9700000286102295,0.949999988079071,12300,0.949999988079071,CPSH,CPS Technologies Corp. - Common Stock
2020-04-02,1.0099999904632568,0.949999988079071,0.949999988079071,0.949999988079071,3200,0.949999988079071,CPSH,CPS Technologies Corp. - Common Stock
2020-04-03,0.9200000166893005,0.9100000262260437,0.9100000262260437,0.9200000166893005,4100,0.9200000166893005,CPSH,CPS Technologies Corp. - Common Stock
2020-04-06,0.9900000095367432,0.949999988079071,0.9800000190734863,0.949999988079071,5700,0.949999988079071,CPSH,CPS Technologies Corp. - Common Stock
2020-04-07,1.0299999713897705,0.9599999785423279,0.9599999785423279,0.9900000095367432,31000,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
2020-04-08,1.0499999523162842,0.9900000095367432,1.0199999809265137,0.9900000095367432,35100,0.9900000095367432,CPSH,CPS Technologies Corp. - Common Stock
