Date,High,Low,Open,Close,Volume,Adj Close,Symbol,Security Name
2019-12-31,22.46500015258789,21.90999984741211,22.030000686645508,22.3700008392334,935200,22.3700008392334,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-02,22.59000015258789,22.079999923706055,22.440000534057617,22.209999084472656,1291100,22.209999084472656,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-03,22.3700008392334,21.90999984741211,22.049999237060547,22.25,616200,22.25,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-06,22.170000076293945,21.829999923706055,22.170000076293945,21.989999771118164,542700,21.989999771118164,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-07,22.059999465942383,21.709999084472656,21.940000534057617,21.809999465942383,396100,21.809999465942383,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-08,22.020000457763672,21.65999984741211,21.899999618530273,21.889999389648438,730100,21.889999389648438,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-09,22.0,21.729999542236328,21.8700008392334,21.75,755900,21.75,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-10,21.8700008392334,21.3700008392334,21.829999923706055,21.399999618530273,2215900,21.399999618530273,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-13,21.610000610351562,21.25,21.530000686645508,21.270000457763672,868100,21.270000457763672,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-14,21.239999771118164,20.790000915527344,21.229999542236328,20.959999084472656,787300,20.959999084472656,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-15,21.260000228881836,20.469999313354492,20.799999237060547,20.829999923706055,1518600,20.829999923706055,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-16,21.110000610351562,20.770000457763672,20.920000076293945,20.780000686645508,1290500,20.780000686645508,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-17,20.940000534057617,20.700000762939453,20.809999465942383,20.770000457763672,1816900,20.770000457763672,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-21,20.700000762939453,20.299999237060547,20.700000762939453,20.559999465942383,920500,20.559999465942383,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-22,20.719999313354492,20.350000381469727,20.56999969482422,20.579999923706055,1028700,20.579999923706055,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-23,21.190000534057617,20.600000381469727,20.899999618530273,21.1299991607666,570400,21.1299991607666,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-24,21.299999237060547,20.639999389648438,21.1299991607666,20.670000076293945,680600,20.670000076293945,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-27,20.579999923706055,20.329999923706055,20.479999542236328,20.34000015258789,631300,20.34000015258789,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-28,20.639999389648438,20.239999771118164,20.34000015258789,20.600000381469727,783400,20.600000381469727,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-29,20.700000762939453,20.510000228881836,20.700000762939453,20.559999465942383,915400,20.559999465942383,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-30,20.700000762939453,20.239999771118164,20.459999084472656,20.389999389648438,522300,20.389999389648438,NOMD,Nomad Foods Limited Ordinary Shares
2020-01-31,20.510000228881836,20.18000030517578,20.389999389648438,20.18000030517578,614600,20.18000030517578,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-03,20.309999465942383,19.84000015258789,20.219999313354492,20.18000030517578,1079200,20.18000030517578,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-04,20.739999771118164,20.31999969482422,20.31999969482422,20.540000915527344,810300,20.540000915527344,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-05,20.690000534057617,20.149999618530273,20.639999389648438,20.200000762939453,484900,20.200000762939453,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-06,20.257999420166016,19.94499969482422,20.190000534057617,19.989999771118164,640000,19.989999771118164,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-07,20.0,19.78499984741211,20.0,19.860000610351562,669700,19.860000610351562,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-10,19.90999984741211,19.6200008392334,19.829999923706055,19.770000457763672,534000,19.770000457763672,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-11,20.209999084472656,19.770000457763672,19.809999465942383,20.040000915527344,980600,20.040000915527344,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-12,20.260000228881836,19.8799991607666,20.100000381469727,20.149999618530273,1215800,20.149999618530273,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-13,20.260000228881836,19.924999237060547,20.09000015258789,20.149999618530273,670900,20.149999618530273,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-14,20.325000762939453,20.020000457763672,20.200000762939453,20.079999923706055,809800,20.079999923706055,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-18,20.2450008392334,19.940000534057617,20.030000686645508,20.1200008392334,912900,20.1200008392334,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-19,20.15999984741211,19.170000076293945,19.5,19.959999084472656,1378900,19.959999084472656,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-20,20.149999618530273,19.75,19.979999542236328,20.030000686645508,2563200,20.030000686645508,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-21,20.03499984741211,19.459999084472656,19.959999084472656,19.459999084472656,918600,19.459999084472656,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-24,19.6299991607666,18.950000762939453,19.1200008392334,19.530000686645508,1510800,19.530000686645508,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-25,19.739999771118164,18.520000457763672,19.579999923706055,18.549999237060547,1650100,18.549999237060547,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-26,18.899999618530273,18.309999465942383,18.3799991607666,18.760000228881836,1806900,18.760000228881836,NOMD,Nomad Foods Limited Ordinary Shares
2020-02-27,18.8799991607666,17.950000762939453,18.59000015258789,18.3700008392334,2125100,18.3700008392334,NOMD,Nomad Foods Limited Ordinary Shares
