,date,open,close,high,low,volume,code
183,2019-10-08,1.451,1.451,1.461,1.441,804560.0,600010
184,2019-10-09,1.451,1.461,1.461,1.441,530233.0,600010
185,2019-10-10,1.461,1.461,1.461,1.451,632804.0,600010
186,2019-10-11,1.461,1.461,1.471,1.451,1085566.0,600010
187,2019-10-14,1.461,1.471,1.481,1.461,1494887.0,600010
188,2019-10-15,1.471,1.451,1.471,1.451,925627.0,600010
189,2019-10-16,1.461,1.451,1.461,1.451,692378.0,600010
190,2019-10-17,1.451,1.451,1.461,1.441,599185.0,600010
191,2019-10-18,1.451,1.431,1.461,1.431,1076241.0,600010
192,2019-10-21,1.431,1.431,1.441,1.421,1253826.0,600010
193,2019-10-22,1.431,1.431,1.441,1.421,525972.0,600010
194,2019-10-23,1.431,1.431,1.441,1.421,594581.0,600010
195,2019-10-24,1.431,1.431,1.441,1.421,769560.0,600010
196,2019-10-25,1.431,1.441,1.451,1.421,1428882.0,600010
197,2019-10-28,1.441,1.441,1.451,1.431,1184460.0,600010
198,2019-10-29,1.441,1.421,1.451,1.421,975155.0,600010
199,2019-10-30,1.421,1.401,1.431,1.391,1674936.0,600010
200,2019-10-31,1.401,1.351,1.401,1.341,2738413.0,600010
201,2019-11-01,1.341,1.351,1.361,1.311,1576171.0,600010
202,2019-11-04,1.351,1.341,1.361,1.341,1087599.0,600010
203,2019-11-05,1.341,1.341,1.351,1.331,1288476.0,600010
204,2019-11-06,1.331,1.321,1.341,1.321,809606.0,600010
205,2019-11-07,1.331,1.321,1.331,1.311,1391732.0,600010
206,2019-11-08,1.321,1.301,1.331,1.291,2436553.0,600010
207,2019-11-11,1.301,1.251,1.301,1.241,2362417.0,600010
208,2019-11-12,1.241,1.231,1.251,1.201,2329652.0,600010
209,2019-11-13,1.231,1.201,1.231,1.191,3016629.0,600010
210,2019-11-14,1.201,1.211,1.221,1.191,1939593.0,600010
211,2019-11-15,1.221,1.261,1.301,1.211,4794278.0,600010
212,2019-11-18,1.251,1.251,1.281,1.241,1894561.0,600010
213,2019-11-19,1.261,1.261,1.271,1.251,1271253.0,600010
214,2019-11-20,1.261,1.251,1.271,1.241,1273917.0,600010
215,2019-11-21,1.261,1.271,1.271,1.251,1422752.0,600010
216,2019-11-22,1.261,1.281,1.291,1.261,2438215.0,600010
