,date,open,close,high,low,volume,code
183,2019-10-08,1.372,1.382,1.392,1.372,267196.0,600022
184,2019-10-09,1.372,1.382,1.392,1.372,197745.0,600022
185,2019-10-10,1.392,1.392,1.402,1.382,367872.0,600022
186,2019-10-11,1.392,1.392,1.402,1.382,264725.0,600022
187,2019-10-14,1.402,1.412,1.422,1.392,540834.0,600022
188,2019-10-15,1.412,1.402,1.412,1.392,298899.0,600022
189,2019-10-16,1.402,1.392,1.402,1.382,258085.0,600022
190,2019-10-17,1.392,1.382,1.392,1.372,265796.0,600022
191,2019-10-18,1.382,1.382,1.392,1.372,464595.0,600022
192,2019-10-21,1.382,1.382,1.382,1.362,460243.0,600022
193,2019-10-22,1.382,1.382,1.382,1.372,152021.0,600022
194,2019-10-23,1.382,1.372,1.382,1.372,144088.0,600022
195,2019-10-24,1.372,1.372,1.382,1.372,189322.0,600022
196,2019-10-25,1.382,1.392,1.392,1.372,313474.0,600022
197,2019-10-28,1.382,1.392,1.402,1.382,426244.0,600022
198,2019-10-29,1.392,1.372,1.392,1.372,332326.0,600022
199,2019-10-30,1.372,1.362,1.372,1.352,466191.0,600022
200,2019-10-31,1.362,1.332,1.362,1.322,686013.0,600022
201,2019-11-01,1.322,1.332,1.342,1.312,420707.0,600022
202,2019-11-04,1.332,1.322,1.342,1.322,271006.0,600022
203,2019-11-05,1.322,1.322,1.332,1.312,244960.0,600022
204,2019-11-06,1.322,1.332,1.342,1.322,356175.0,600022
205,2019-11-07,1.322,1.332,1.332,1.322,260792.0,600022
206,2019-11-08,1.322,1.312,1.332,1.312,330571.0,600022
207,2019-11-11,1.312,1.262,1.312,1.252,576768.0,600022
208,2019-11-12,1.262,1.262,1.272,1.242,403763.0,600022
209,2019-11-13,1.252,1.232,1.262,1.222,536735.0,600022
210,2019-11-14,1.222,1.222,1.232,1.212,470696.0,600022
211,2019-11-15,1.222,1.242,1.272,1.212,874047.0,600022
212,2019-11-18,1.232,1.252,1.262,1.222,570767.0,600022
213,2019-11-19,1.252,1.262,1.262,1.242,338633.0,600022
214,2019-11-20,1.262,1.242,1.262,1.242,302152.0,600022
215,2019-11-21,1.242,1.252,1.262,1.232,371537.0,600022
216,2019-11-22,1.252,1.262,1.282,1.242,760211.0,600022
217,2019-11-25,1.272,1.342,1.362,1.272,1502542.0,600022
218,2019-11-26,1.342,1.302,1.342,1.292,868992.0,600022
219,2019-11-27,1.292,1.302,1.312,1.282,469954.0,600022
220,2019-11-28,1.292,1.272,1.302,1.272,391212.0,600022
221,2019-11-29,1.272,1.282,1.292,1.262,428760.0,600022
