,date,open,close,high,low,volume,code
183,2019-10-08,6.492,6.552,6.592,6.482,153324.0,600015
184,2019-10-09,6.522,6.632,6.712,6.502,274096.0,600015
185,2019-10-10,6.622,6.642,6.682,6.612,149226.0,600015
186,2019-10-11,6.652,6.722,6.732,6.632,290471.0,600015
187,2019-10-14,6.762,6.882,6.992,6.742,585795.0,600015
188,2019-10-15,6.872,6.882,6.922,6.852,251828.0,600015
189,2019-10-16,6.912,6.812,6.982,6.792,332340.0,600015
190,2019-10-17,6.832,6.772,6.852,6.742,174580.0,600015
191,2019-10-18,6.802,6.672,6.842,6.672,218971.0,600015
192,2019-10-21,6.682,6.782,6.782,6.662,206686.0,600015
193,2019-10-22,6.792,6.772,6.792,6.722,110930.0,600015
194,2019-10-23,6.772,6.762,6.802,6.722,127560.0,600015
195,2019-10-24,6.772,6.812,6.862,6.752,200752.0,600015
196,2019-10-25,6.792,6.772,6.822,6.712,178960.0,600015
197,2019-10-28,6.762,6.752,6.792,6.722,175345.0,600015
198,2019-10-29,6.742,6.692,6.762,6.682,188850.0,600015
199,2019-10-30,6.692,6.702,6.712,6.652,142544.0,600015
200,2019-10-31,6.682,6.602,6.682,6.562,258671.0,600015
201,2019-11-01,6.592,6.672,6.682,6.552,209926.0,600015
202,2019-11-04,6.662,6.732,6.742,6.652,221749.0,600015
203,2019-11-05,6.712,6.812,6.882,6.712,334203.0,600015
204,2019-11-06,6.812,6.832,6.882,6.802,211575.0,600015
205,2019-11-07,6.832,6.812,6.862,6.792,129253.0,600015
206,2019-11-08,6.842,6.752,6.862,6.742,141234.0,600015
207,2019-11-11,6.742,6.642,6.742,6.612,184221.0,600015
208,2019-11-12,6.662,6.662,6.672,6.622,103565.0,600015
209,2019-11-13,6.642,6.612,6.672,6.592,105187.0,600015
210,2019-11-14,6.622,6.592,6.642,6.572,105744.0,600015
211,2019-11-15,6.592,6.562,6.622,6.562,100470.0,600015
212,2019-11-18,6.572,6.602,6.632,6.532,157752.0,600015
213,2019-11-19,6.592,6.632,6.642,6.582,96605.0,600015
214,2019-11-20,6.622,6.542,6.632,6.542,115351.0,600015
215,2019-11-21,6.542,6.512,6.552,6.492,139159.0,600015
216,2019-11-22,6.522,6.522,6.562,6.492,121439.0,600015
217,2019-11-25,6.522,6.592,6.612,6.512,217469.0,600015
218,2019-11-26,6.602,6.632,6.632,6.582,265429.0,600015
219,2019-11-27,6.612,6.562,6.622,6.552,117412.0,600015
220,2019-11-28,6.562,6.562,6.592,6.542,96029.0,600015
221,2019-11-29,6.562,6.542,6.602,6.542,107476.0,600015
222,2019-12-02,6.542,6.542,6.582,6.532,113238.0,600015
223,2019-12-03,6.542,6.552,6.552,6.512,85962.0,600015
224,2019-12-04,6.542,6.502,6.542,6.492,125862.0,600015
225,2019-12-05,6.522,6.532,6.552,6.512,117105.0,600015
226,2019-12-06,6.542,6.542,6.552,6.512,82175.0,600015
227,2019-12-09,6.552,6.552,6.572,6.532,92955.0,600015
228,2019-12-10,6.562,6.562,6.562,6.532,82537.0,600015
229,2019-12-11,6.552,6.572,6.582,6.532,150092.0,600015
230,2019-12-12,6.562,6.552,6.572,6.532,115481.0,600015
231,2019-12-13,6.582,6.632,6.632,6.572,224487.0,600015
232,2019-12-16,6.642,6.632,6.642,6.592,178261.0,600015
233,2019-12-17,6.632,6.762,6.802,6.622,318755.0,600015
234,2019-12-18,6.742,6.732,6.792,6.722,162064.0,600015
235,2019-12-19,6.742,6.782,6.802,6.722,213174.0,600015
236,2019-12-20,6.782,6.752,6.802,6.742,179830.0,600015
237,2019-12-23,6.752,6.672,6.772,6.652,166521.0,600015
238,2019-12-24,6.682,6.702,6.702,6.662,78213.0,600015
239,2019-12-25,6.692,6.662,6.702,6.642,80975.0,600015
240,2019-12-26,6.662,6.702,6.712,6.632,112851.0,600015
241,2019-12-27,6.702,6.742,6.802,6.692,200604.0,600015
242,2019-12-30,6.722,6.762,6.782,6.682,242637.0,600015
243,2019-12-31,6.762,6.782,6.802,6.722,219249.0,600015
244,2020-01-02,6.832,6.812,6.882,6.792,347105.0,600015
245,2020-01-03,6.822,6.802,6.842,6.792,179771.0,600015
246,2020-01-06,6.782,6.772,6.832,6.752,217468.0,600015
247,2020-01-07,6.792,6.822,6.882,6.792,181606.0,600015
248,2020-01-08,6.812,6.722,6.822,6.702,214303.0,600015
249,2020-01-09,6.762,6.752,6.782,6.732,166542.0,600015
250,2020-01-10,6.762,6.772,6.792,6.732,160411.0,600015
251,2020-01-13,6.762,6.782,6.782,6.732,114191.0,600015
252,2020-01-14,6.772,6.772,6.822,6.762,128142.0,600015
253,2020-01-15,6.782,6.732,6.792,6.712,123454.0,600015
254,2020-01-16,6.722,6.692,6.752,6.682,126900.0,600015
255,2020-01-17,6.702,6.692,6.732,6.662,106980.0,600015
256,2020-01-20,6.682,6.712,6.712,6.662,127800.0,600015
257,2020-01-21,6.692,6.622,6.692,6.612,180607.0,600015
258,2020-01-22,6.622,6.592,6.632,6.562,155019.0,600015
259,2020-01-23,6.582,6.512,6.582,6.492,291931.0,600015
260,2020-02-03,5.922,6.132,6.172,5.922,550578.0,600015
261,2020-02-04,6.092,6.192,6.392,6.062,355051.0,600015
262,2020-02-05,6.232,6.192,6.242,6.132,204253.0,600015
263,2020-02-06,6.202,6.202,6.222,6.142,232490.0,600015
264,2020-02-07,6.172,6.232,6.262,6.132,226796.0,600015
265,2020-02-10,6.202,6.202,6.222,6.172,165134.0,600015
266,2020-02-11,6.212,6.242,6.262,6.202,177639.0,600015
267,2020-02-12,6.222,6.232,6.242,6.202,141237.0,600015
268,2020-02-13,6.222,6.172,6.232,6.172,127343.0,600015
269,2020-02-14,6.162,6.192,6.212,6.152,106434.0,600015
270,2020-02-17,6.202,6.282,6.292,6.182,268374.0,600015
271,2020-02-18,6.272,6.252,6.302,6.242,170788.0,600015
272,2020-02-19,6.262,6.242,6.282,6.232,140625.0,600015
273,2020-02-20,6.242,6.312,6.322,6.222,222782.0,600015
274,2020-02-21,6.302,6.302,6.362,6.282,221469.0,600015
275,2020-02-24,6.292,6.262,6.322,6.242,155959.0,600015
276,2020-02-25,6.202,6.182,6.222,6.142,275488.0,600015
277,2020-02-26,6.132,6.222,6.262,6.132,260168.0,600015
278,2020-02-27,6.212,6.232,6.262,6.192,188755.0,600015
279,2020-02-28,6.162,6.062,6.222,6.062,326907.0,600015
280,2020-03-02,6.102,6.192,6.212,6.102,231485.0,600015
281,2020-03-03,6.222,6.232,6.272,6.212,199967.0,600015
282,2020-03-04,6.212,6.262,6.272,6.212,144727.0,600015
283,2020-03-05,6.282,6.362,6.402,6.262,385229.0,600015
284,2020-03-06,6.312,6.272,6.352,6.262,190997.0,600015
285,2020-03-09,6.212,6.162,6.212,6.132,290577.0,600015
286,2020-03-10,6.122,6.222,6.242,6.112,228459.0,600015
287,2020-03-11,6.242,6.182,6.242,6.172,162409.0,600015
288,2020-03-12,6.152,6.152,6.182,6.122,166335.0,600015
289,2020-03-13,5.992,6.062,6.132,5.952,370417.0,600015
290,2020-03-16,6.092,5.992,6.132,5.982,318673.0,600015
291,2020-03-17,5.992,5.952,6.072,5.932,341228.0,600015
292,2020-03-18,5.972,5.812,5.992,5.792,286503.0,600015
293,2020-03-19,5.802,5.582,5.822,5.562,613579.0,600015
294,2020-03-20,5.622,5.592,5.662,5.542,407144.0,600015
295,2020-03-23,5.492,5.442,5.542,5.442,284189.0,600015
296,2020-03-24,5.522,5.562,5.582,5.502,260481.0,600015
297,2020-03-25,5.642,5.662,5.682,5.602,225559.0,600015
298,2020-03-26,5.642,5.662,5.732,5.602,192230.0,600015
299,2020-03-27,5.702,5.652,5.732,5.652,175758.0,600015
300,2020-03-30,5.552,5.622,5.682,5.552,189027.0,600015
301,2020-03-31,5.662,5.582,5.682,5.562,139148.0,600015
302,2020-04-01,5.602,5.582,5.652,5.552,139361.0,600015
303,2020-04-02,5.562,5.632,5.642,5.542,155352.0,600015
304,2020-04-03,5.622,5.582,5.632,5.572,95463.0,600015
305,2020-04-07,5.642,5.662,5.682,5.642,162167.0,600015
306,2020-04-08,5.642,5.662,5.672,5.632,102460.0,600015
307,2020-04-09,5.672,5.642,5.682,5.642,92564.0,600015
308,2020-04-10,5.652,5.582,5.662,5.582,132727.0,600015
309,2020-04-13,5.572,5.532,5.582,5.512,125247.0,600015
310,2020-04-14,5.552,5.592,5.612,5.542,129129.0,600015
311,2020-04-15,5.592,5.572,5.592,5.562,92652.0,600015
312,2020-04-16,5.552,5.592,5.592,5.542,125348.0,600015
313,2020-04-17,5.602,5.592,5.622,5.562,182664.0,600015
314,2020-04-20,5.592,5.552,5.592,5.532,181871.0,600015
315,2020-04-21,5.552,5.512,5.552,5.502,146554.0,600015
316,2020-04-22,5.512,5.522,5.522,5.472,107219.0,600015
317,2020-04-23,5.532,5.512,5.532,5.492,105154.0,600015
318,2020-04-24,5.522,5.492,5.522,5.452,133126.0,600015
319,2020-04-27,5.502,5.532,5.572,5.482,180093.0,600015
320,2020-04-28,5.542,5.532,5.552,5.452,167121.0,600015
321,2020-04-29,5.532,5.682,5.692,5.522,254965.0,600015
322,2020-04-30,5.702,5.672,5.712,5.632,310096.0,600015
323,2020-05-06,5.612,5.622,5.632,5.592,261512.0,600015
324,2020-05-07,5.622,5.582,5.622,5.572,163639.0,600015
325,2020-05-08,5.602,5.632,5.652,5.582,156128.0,600015
326,2020-05-11,5.632,5.612,5.662,5.602,112738.0,600015
327,2020-05-12,5.622,5.572,5.632,5.562,118960.0,600015
328,2020-05-13,5.562,5.552,5.572,5.532,130755.0,600015
329,2020-05-14,5.532,5.512,5.542,5.502,119002.0,600015
330,2020-05-15,5.532,5.512,5.542,5.502,70399.0,600015
331,2020-05-18,5.512,5.532,5.542,5.492,74657.0,600015
332,2020-05-19,5.562,5.542,5.582,5.532,80432.0,600015
