,date,open,close,high,low,volume,code
183,2019-10-08,78.82,76.99,78.82,76.39,165974.0,600009
184,2019-10-09,77.2,77.34,77.96,76.22,123352.0,600009
185,2019-10-10,78.09,79.69,80.01,77.68,133521.0,600009
186,2019-10-11,79.75,79.47,80.46,79.33,87563.0,600009
187,2019-10-14,80.2,78.44,80.6,78.17,153112.0,600009
188,2019-10-15,78.11,77.49,78.31,76.11,113939.0,600009
189,2019-10-16,77.21,77.46,78.01,76.93,89358.0,600009
190,2019-10-17,78.01,79.64,80.06,77.51,165985.0,600009
191,2019-10-18,79.42,78.52,80.16,78.24,142133.0,600009
192,2019-10-21,78.21,76.85,78.41,76.31,118882.0,600009
193,2019-10-22,77.17,76.35,77.19,76.01,79851.0,600009
194,2019-10-23,76.35,76.21,76.73,75.66,84632.0,600009
195,2019-10-24,76.19,74.12,76.25,73.91,144802.0,600009
196,2019-10-25,74.42,74.89,75.13,73.19,114366.0,600009
197,2019-10-28,74.91,74.66,75.56,74.03,99220.0,600009
198,2019-10-29,74.66,72.64,74.71,71.71,175375.0,600009
199,2019-10-30,73.88,76.89,77.18,73.66,229106.0,600009
200,2019-10-31,76.41,75.46,76.7,75.1,99019.0,600009
201,2019-11-01,75.45,75.47,76.1,74.07,127326.0,600009
202,2019-11-04,75.81,76.9,77.7,74.51,141312.0,600009
203,2019-11-05,77.39,77.99,78.41,76.91,109616.0,600009
204,2019-11-06,78.48,77.76,78.55,77.22,59126.0,600009
205,2019-11-07,77.67,77.4,77.93,77.13,61876.0,600009
206,2019-11-08,77.87,77.08,78.11,76.81,66631.0,600009
207,2019-11-11,76.88,77.01,77.62,76.38,65302.0,600009
208,2019-11-12,77.17,76.67,77.57,75.09,70364.0,600009
209,2019-11-13,76.77,75.64,76.81,75.22,74113.0,600009
210,2019-11-14,75.98,75.14,76.2,74.58,65711.0,600009
211,2019-11-15,75.14,74.61,75.78,74.26,50005.0,600009
212,2019-11-18,74.81,75.21,75.61,74.02,52691.0,600009
213,2019-11-19,75.11,75.31,75.59,74.78,61308.0,600009
214,2019-11-20,75.31,75.58,76.36,75.31,56815.0,600009
215,2019-11-21,75.45,75.21,76.1,74.59,44468.0,600009
216,2019-11-22,75.37,73.98,75.51,73.21,77842.0,600009
217,2019-11-25,73.51,74.24,74.66,72.72,61606.0,600009
218,2019-11-26,74.85,75.51,75.81,74.23,85924.0,600009
219,2019-11-27,75.52,75.15,76.06,74.94,60079.0,600009
220,2019-11-28,75.16,75.59,76.7,75.16,52960.0,600009
221,2019-11-29,75.6,74.34,76.08,73.29,74301.0,600009
222,2019-12-02,73.83,75.11,75.4,73.83,64024.0,600009
223,2019-12-03,75.11,74.67,75.11,74.11,42605.0,600009
224,2019-12-04,74.11,74.38,74.61,73.66,40401.0,600009
225,2019-12-05,74.86,75.86,76.44,74.23,85090.0,600009
226,2019-12-06,76.2,76.96,77.63,75.86,97376.0,600009
227,2019-12-09,77.03,76.67,77.52,76.52,58658.0,600009
228,2019-12-10,76.46,77.91,78.21,76.21,73077.0,600009
229,2019-12-11,77.76,77.64,78.18,76.86,52781.0,600009
230,2019-12-12,77.64,77.43,77.91,76.93,61666.0,600009
231,2019-12-13,78.11,78.24,79.71,78.11,141385.0,600009
232,2019-12-16,79.16,77.8,80.01,77.09,105399.0,600009
233,2019-12-17,78.21,78.01,78.59,77.34,61012.0,600009
234,2019-12-18,78.01,77.64,78.47,76.91,69239.0,600009
235,2019-12-19,77.71,77.51,77.8,76.86,56458.0,600009
236,2019-12-20,77.51,78.32,78.72,77.31,61464.0,600009
237,2019-12-23,78.21,77.56,79.04,77.15,59085.0,600009
238,2019-12-24,77.33,77.01,77.41,76.26,40616.0,600009
239,2019-12-25,76.89,76.78,77.66,76.62,31341.0,600009
240,2019-12-26,76.76,77.05,77.3,76.68,33693.0,600009
241,2019-12-27,76.8,76.47,77.46,76.31,63089.0,600009
242,2019-12-30,76.51,77.07,77.29,75.23,75691.0,600009
243,2019-12-31,77.08,77.96,78.12,76.51,71094.0,600009
244,2020-01-02,77.99,76.57,78.12,76.31,158265.0,600009
245,2020-01-03,76.71,76.51,76.86,76.15,91716.0,600009
246,2020-01-06,76.11,74.81,76.11,74.25,174588.0,600009
247,2020-01-07,74.61,74.46,74.61,74.03,143460.0,600009
248,2020-01-08,74.21,74.27,74.8,73.84,92659.0,600009
249,2020-01-09,74.8,74.77,75.27,74.58,110181.0,600009
250,2020-01-10,74.77,75.13,75.2,74.01,133486.0,600009
251,2020-01-13,75.2,75.16,75.56,74.85,88235.0,600009
252,2020-01-14,75.22,73.77,75.49,73.67,167355.0,600009
253,2020-01-15,73.78,72.71,73.78,72.43,175185.0,600009
254,2020-01-16,72.89,72.7,73.2,72.48,76266.0,600009
255,2020-01-17,73.0,72.47,73.19,72.23,110841.0,600009
256,2020-01-20,72.09,71.16,72.41,70.46,257889.0,600009
257,2020-01-21,70.23,69.61,70.31,68.9,245965.0,600009
258,2020-01-22,68.93,70.17,70.81,68.91,188290.0,600009
259,2020-01-23,69.3,68.19,69.54,67.7,217067.0,600009
260,2020-02-03,61.29,63.01,64.69,61.29,520899.0,600009
261,2020-02-04,64.21,67.41,68.5,63.87,359596.0,600009
262,2020-02-05,68.01,69.51,70.38,67.6,235304.0,600009
263,2020-02-06,70.33,70.83,70.91,69.61,182495.0,600009
264,2020-02-07,70.36,70.92,71.2,69.89,120114.0,600009
265,2020-02-10,70.21,69.93,70.41,68.41,128646.0,600009
266,2020-02-11,70.12,71.43,71.64,70.06,100870.0,600009
267,2020-02-12,71.21,71.59,72.7,70.87,131360.0,600009
268,2020-02-13,71.91,71.61,73.06,70.93,136724.0,600009
