,date,open,close,high,low,volume,code
183,2019-10-08,5.397,5.427,5.467,5.397,200148.0,600018
184,2019-10-09,5.407,5.457,5.457,5.407,111610.0,600018
185,2019-10-10,5.467,5.517,5.557,5.437,150596.0,600018
186,2019-10-11,5.567,5.627,5.657,5.497,291103.0,600018
187,2019-10-14,5.687,5.687,5.777,5.667,371825.0,600018
188,2019-10-15,5.717,5.607,5.717,5.597,187340.0,600018
189,2019-10-16,5.617,5.587,5.687,5.587,219963.0,600018
190,2019-10-17,5.617,5.637,5.667,5.607,149669.0,600018
191,2019-10-18,5.637,5.487,5.647,5.457,233411.0,600018
192,2019-10-21,5.437,5.517,5.597,5.437,140542.0,600018
193,2019-10-22,5.567,5.537,5.567,5.497,103520.0,600018
194,2019-10-23,5.537,5.477,5.547,5.457,85782.0,600018
195,2019-10-24,5.507,5.517,5.517,5.457,104534.0,600018
196,2019-10-25,5.517,5.517,5.537,5.437,155826.0,600018
197,2019-10-28,5.517,5.567,5.597,5.487,181335.0,600018
198,2019-10-29,5.577,5.607,5.657,5.517,243181.0,600018
199,2019-10-30,5.587,5.507,5.587,5.487,160929.0,600018
200,2019-10-31,5.547,5.537,5.587,5.497,172900.0,600018
201,2019-11-01,5.507,5.607,5.607,5.467,218442.0,600018
202,2019-11-04,5.637,5.727,5.727,5.607,348514.0,600018
203,2019-11-05,5.787,5.677,5.797,5.617,363817.0,600018
204,2019-11-06,5.677,5.637,5.707,5.617,212742.0,600018
205,2019-11-07,5.627,5.597,5.657,5.577,161842.0,600018
206,2019-11-08,5.647,5.527,5.667,5.507,227916.0,600018
207,2019-11-11,5.487,5.417,5.507,5.407,202606.0,600018
208,2019-11-12,5.427,5.417,5.457,5.377,142873.0,600018
209,2019-11-13,5.427,5.317,5.437,5.287,243052.0,600018
210,2019-11-14,5.327,5.337,5.357,5.287,119587.0,600018
211,2019-11-15,5.327,5.247,5.327,5.247,132115.0,600018
212,2019-11-18,5.257,5.287,5.317,5.207,105012.0,600018
213,2019-11-19,5.277,5.357,5.357,5.257,92567.0,600018
214,2019-11-20,5.357,5.287,5.357,5.277,86490.0,600018
215,2019-11-21,5.267,5.267,5.287,5.217,108948.0,600018
216,2019-11-22,5.287,5.277,5.317,5.237,119749.0,600018
217,2019-11-25,5.277,5.377,5.387,5.237,167035.0,600018
218,2019-11-26,5.387,5.467,5.467,5.347,294235.0,600018
219,2019-11-27,5.407,5.317,5.417,5.287,234160.0,600018
220,2019-11-28,5.327,5.317,5.357,5.297,81178.0,600018
221,2019-11-29,5.317,5.297,5.317,5.257,87696.0,600018
222,2019-12-02,5.327,5.377,5.397,5.307,201560.0,600018
223,2019-12-03,5.347,5.367,5.377,5.327,76631.0,600018
224,2019-12-04,5.337,5.347,5.357,5.307,84891.0,600018
225,2019-12-05,5.357,5.367,5.387,5.337,105295.0,600018
226,2019-12-06,5.367,5.397,5.427,5.337,153488.0,600018
227,2019-12-09,5.407,5.347,5.417,5.327,181309.0,600018
228,2019-12-10,5.337,5.307,5.357,5.257,188784.0,600018
229,2019-12-11,5.297,5.307,5.317,5.277,153060.0,600018
230,2019-12-12,5.307,5.307,5.307,5.277,186067.0,600018
231,2019-12-13,5.337,5.457,5.527,5.337,597562.0,600018
232,2019-12-16,5.527,5.547,5.557,5.457,357231.0,600018
233,2019-12-17,5.557,5.627,5.677,5.547,372709.0,600018
234,2019-12-18,5.657,5.577,5.657,5.557,296362.0,600018
235,2019-12-19,5.587,5.597,5.617,5.557,164753.0,600018
236,2019-12-20,5.597,5.557,5.607,5.527,167896.0,600018
237,2019-12-23,5.567,5.417,5.567,5.407,213602.0,600018
238,2019-12-24,5.417,5.427,5.437,5.397,163748.0,600018
239,2019-12-25,5.427,5.397,5.427,5.377,147668.0,600018
240,2019-12-26,5.407,5.407,5.417,5.377,168927.0,600018
241,2019-12-27,5.407,5.427,5.467,5.397,261344.0,600018
242,2019-12-30,5.417,5.437,5.487,5.357,304323.0,600018
243,2019-12-31,5.457,5.497,5.507,5.437,220004.0,600018
244,2020-01-02,5.527,5.577,5.617,5.517,377792.0,600018
245,2020-01-03,5.607,5.597,5.667,5.577,325688.0,600018
246,2020-01-06,5.567,5.577,5.647,5.527,293662.0,600018
247,2020-01-07,5.607,5.597,5.617,5.547,245066.0,600018
248,2020-01-08,5.567,5.437,5.567,5.417,464671.0,600018
249,2020-01-09,5.487,5.477,5.507,5.427,295932.0,600018
250,2020-01-10,5.477,5.397,5.487,5.357,570549.0,600018
251,2020-01-13,5.377,5.387,5.387,5.327,406380.0,600018
252,2020-01-14,5.407,5.407,5.447,5.387,342010.0,600018
253,2020-01-15,5.387,5.317,5.407,5.307,394697.0,600018
254,2020-01-16,5.337,5.307,5.347,5.277,286924.0,600018
255,2020-01-17,5.307,5.267,5.327,5.257,311368.0,600018
256,2020-01-20,5.237,5.267,5.267,5.227,386135.0,600018
257,2020-01-21,5.247,5.187,5.257,5.187,366412.0,600018
258,2020-01-22,5.187,5.117,5.197,5.097,424889.0,600018
259,2020-01-23,5.097,4.927,5.097,4.857,562590.0,600018
260,2020-02-03,4.407,4.407,4.407,4.407,219497.0,600018
261,2020-02-04,3.947,4.237,4.387,3.947,744856.0,600018
262,2020-02-05,4.237,4.297,4.377,4.207,426890.0,600018
263,2020-02-06,4.327,4.337,4.357,4.247,357789.0,600018
264,2020-02-07,4.317,4.427,4.457,4.287,326731.0,600018
265,2020-02-10,4.387,4.437,4.457,4.357,276861.0,600018
266,2020-02-11,4.457,4.507,4.527,4.417,305446.0,600018
267,2020-02-12,4.497,4.577,4.597,4.467,248566.0,600018
268,2020-02-13,4.577,4.487,4.627,4.467,303966.0,600018
269,2020-02-14,4.477,4.467,4.507,4.447,231529.0,600018
270,2020-02-17,4.477,4.607,4.607,4.467,375400.0,600018
271,2020-02-18,4.617,4.617,4.677,4.577,290730.0,600018
272,2020-02-19,4.627,4.587,4.637,4.577,296290.0,600018
273,2020-02-20,4.587,4.647,4.657,4.547,454991.0,600018
274,2020-02-21,4.627,4.627,4.657,4.607,406304.0,600018
275,2020-02-24,4.607,4.497,4.607,4.477,556206.0,600018
276,2020-02-25,4.377,4.417,4.447,4.297,606105.0,600018
277,2020-02-26,4.357,4.437,4.527,4.337,488883.0,600018
278,2020-02-27,4.437,4.447,4.507,4.427,293211.0,600018
279,2020-02-28,4.357,4.267,4.397,4.257,475022.0,600018
280,2020-03-02,4.247,4.377,4.407,4.247,326447.0,600018
281,2020-03-03,4.417,4.527,4.647,4.377,799991.0,600018
282,2020-03-04,4.467,4.557,4.607,4.447,509428.0,600018
283,2020-03-05,4.567,4.577,4.607,4.537,624213.0,600018
284,2020-03-06,4.527,4.497,4.547,4.487,341130.0,600018
285,2020-03-09,4.427,4.407,4.447,4.387,404652.0,600018
286,2020-03-10,4.337,4.427,4.447,4.307,402224.0,600018
287,2020-03-11,4.447,4.547,4.577,4.417,617286.0,600018
288,2020-03-12,4.487,4.457,4.497,4.397,322290.0,600018
289,2020-03-13,4.267,4.377,4.417,4.237,398997.0,600018
290,2020-03-16,4.377,4.287,4.457,4.277,411728.0,600018
291,2020-03-17,4.327,4.237,4.347,4.117,406730.0,600018
292,2020-03-18,4.217,4.127,4.257,4.117,340354.0,600018
293,2020-03-19,4.127,4.067,4.127,3.967,431203.0,600018
294,2020-03-20,4.127,4.157,4.177,4.047,386926.0,600018
295,2020-03-23,4.027,3.987,4.077,3.987,242957.0,600018
296,2020-03-24,4.027,4.027,4.067,3.977,225943.0,600018
297,2020-03-25,4.087,4.167,4.207,4.087,331622.0,600018
298,2020-03-26,4.177,4.197,4.247,4.147,278617.0,600018
299,2020-03-27,4.217,4.207,4.257,4.187,205709.0,600018
300,2020-03-30,4.137,4.167,4.227,4.087,240795.0,600018
301,2020-03-31,4.207,4.207,4.277,4.177,238794.0,600018
302,2020-04-01,4.197,4.107,4.207,4.097,211035.0,600018
303,2020-04-02,4.067,4.127,4.127,4.057,164974.0,600018
304,2020-04-03,4.127,4.087,4.137,4.077,135999.0,600018
305,2020-04-07,4.127,4.157,4.167,4.107,228893.0,600018
306,2020-04-08,4.157,4.147,4.167,4.117,143790.0,600018
307,2020-04-09,4.157,4.137,4.167,4.137,106366.0,600018
308,2020-04-10,4.157,4.157,4.177,4.087,217691.0,600018
309,2020-04-13,4.127,4.067,4.127,4.047,219086.0,600018
310,2020-04-14,4.087,4.107,4.107,4.047,177976.0,600018
311,2020-04-15,4.107,4.057,4.107,4.047,186858.0,600018
312,2020-04-16,4.037,4.047,4.067,4.027,103496.0,600018
313,2020-04-17,4.057,4.047,4.077,4.047,157780.0,600018
314,2020-04-20,4.067,4.037,4.067,4.017,140370.0,600018
315,2020-04-21,4.027,4.007,4.067,3.997,168087.0,600018
316,2020-04-22,3.987,4.007,4.007,3.957,122653.0,600018
317,2020-04-23,3.997,4.017,4.047,3.987,154310.0,600018
318,2020-04-24,4.017,3.967,4.027,3.957,132814.0,600018
319,2020-04-27,3.967,3.967,3.987,3.957,80412.0,600018
320,2020-04-28,3.967,3.857,3.977,3.777,242396.0,600018
321,2020-04-29,3.857,3.847,3.897,3.837,129857.0,600018
322,2020-04-30,3.877,3.907,3.917,3.867,265652.0,600018
323,2020-05-06,3.887,3.957,3.967,3.857,369203.0,600018
324,2020-05-07,3.967,3.917,3.967,3.897,251959.0,600018
325,2020-05-08,3.937,3.907,3.947,3.887,315156.0,600018
326,2020-05-11,3.917,3.887,3.917,3.877,298521.0,600018
327,2020-05-12,3.887,3.827,3.887,3.807,338742.0,600018
328,2020-05-13,3.807,3.817,3.827,3.787,214076.0,600018
329,2020-05-14,3.797,3.767,3.797,3.767,272768.0,600018
330,2020-05-15,3.777,3.817,3.827,3.777,261601.0,600018
331,2020-05-18,3.827,3.777,3.827,3.767,259570.0,600018
332,2020-05-19,3.807,3.787,3.827,3.777,225932.0,600018
333,2020-05-20,3.797,3.777,3.797,3.767,171668.0,600018
334,2020-05-21,3.787,3.737,3.797,3.737,221752.0,600018
335,2020-05-22,3.727,3.707,3.737,3.687,261298.0,600018
336,2020-05-25,3.697,3.717,3.737,3.677,148714.0,600018
337,2020-05-26,3.717,3.707,3.717,3.697,150776.0,600018
338,2020-05-27,3.707,3.727,3.727,3.687,154313.0,600018
339,2020-05-28,3.717,3.777,3.847,3.707,253874.0,600018
340,2020-05-29,3.787,3.777,3.787,3.717,236422.0,600018
341,2020-06-01,3.797,3.807,3.807,3.757,301632.0,600018
342,2020-06-02,3.807,4.027,4.047,3.787,860488.0,600018
343,2020-06-03,4.017,3.907,4.017,3.907,558966.0,600018
344,2020-06-04,3.917,3.877,3.937,3.857,261681.0,600018
345,2020-06-05,3.877,3.977,4.007,3.857,428440.0,600018
346,2020-06-08,3.977,3.977,4.007,3.937,319367.0,600018
347,2020-06-09,3.977,3.977,3.987,3.937,218640.0,600018
348,2020-06-10,3.967,3.937,3.977,3.927,196674.0,600018
349,2020-06-11,3.937,3.897,3.957,3.887,269472.0,600018
350,2020-06-12,3.847,3.897,3.897,3.817,317179.0,600018
351,2020-06-15,3.887,3.857,3.887,3.847,205338.0,600018
352,2020-06-16,3.877,3.967,3.977,3.857,298993.0,600018
353,2020-06-17,3.957,3.927,3.967,3.917,181676.0,600018
354,2020-06-18,3.917,3.957,3.997,3.907,292974.0,600018
355,2020-06-19,3.957,3.977,4.037,3.957,429311.0,600018
356,2020-06-22,3.967,3.917,3.987,3.917,261694.0,600018
357,2020-06-23,3.917,3.897,3.927,3.887,168251.0,600018
358,2020-06-24,3.897,3.947,3.967,3.887,187326.0,600018
359,2020-06-29,3.947,3.877,3.947,3.877,163146.0,600018
360,2020-06-30,3.887,3.927,3.927,3.887,169710.0,600018
361,2020-07-01,3.927,3.947,3.957,3.877,222405.0,600018
362,2020-07-02,3.947,4.117,4.177,3.937,779194.0,600018
363,2020-07-03,4.127,4.207,4.247,4.107,689873.0,600018
364,2020-07-06,4.297,4.467,4.507,4.277,1102514.0,600018
365,2020-07-07,4.517,4.397,4.647,4.387,1082595.0,600018
366,2020-07-08,4.397,4.467,4.497,4.347,735564.0,600018
367,2020-07-09,4.507,4.557,4.617,4.487,1079440.0,600018
368,2020-07-10,4.527,4.527,4.637,4.477,991212.0,600018
369,2020-07-13,4.557,4.617,4.697,4.457,1093674.0,600018
370,2020-07-14,4.677,4.537,4.677,4.467,1047071.0,600018
371,2020-07-15,4.557,4.397,4.587,4.367,689549.0,600018
372,2020-07-16,4.397,4.227,4.437,4.207,648916.0,600018
373,2020-07-17,4.217,4.167,4.267,4.137,448600.0,600018
374,2020-07-20,4.187,4.337,4.357,4.167,585330.0,600018
375,2020-07-21,4.347,4.297,4.397,4.247,373869.0,600018
376,2020-07-22,4.277,4.277,4.367,4.237,413814.0,600018
377,2020-07-23,4.277,4.247,4.287,4.167,492287.0,600018
378,2020-07-24,4.227,4.137,4.267,4.097,430544.0,600018
379,2020-07-27,4.157,4.137,4.177,4.107,213400.0,600018
380,2020-07-28,4.177,4.147,4.177,4.127,176361.0,600018
381,2020-07-29,4.147,4.227,4.227,4.117,291086.0,600018
382,2020-07-30,4.217,4.257,4.277,4.217,350827.0,600018
383,2020-07-31,4.252,4.382,4.502,4.232,659456.0,600018
384,2020-08-03,4.352,4.432,4.452,4.332,551150.0,600018
385,2020-08-04,4.492,4.582,4.642,4.492,1049586.0,600018
386,2020-08-05,4.562,4.462,4.562,4.422,599166.0,600018
387,2020-08-06,4.462,4.402,4.482,4.342,422188.0,600018
388,2020-08-07,4.372,4.352,4.402,4.312,309209.0,600018
389,2020-08-10,4.322,4.382,4.412,4.312,272121.0,600018
390,2020-08-11,4.392,4.312,4.442,4.302,317224.0,600018
391,2020-08-12,4.312,4.422,4.422,4.292,341390.0,600018
392,2020-08-13,4.402,4.382,4.432,4.372,206735.0,600018
393,2020-08-14,4.382,4.392,4.402,4.332,211017.0,600018
394,2020-08-17,4.392,4.462,4.492,4.382,446252.0,600018
395,2020-08-18,4.472,4.442,4.482,4.412,308758.0,600018
396,2020-08-19,4.462,4.402,4.462,4.402,284393.0,600018
397,2020-08-20,4.382,4.342,4.382,4.332,264459.0,600018
398,2020-08-21,4.362,4.362,4.382,4.322,168385.0,600018
399,2020-08-24,4.362,4.372,4.392,4.352,158279.0,600018
400,2020-08-25,4.372,4.352,4.402,4.342,171341.0,600018
401,2020-08-26,4.332,4.292,4.362,4.292,192144.0,600018
402,2020-08-27,4.282,4.282,4.312,4.272,188008.0,600018
403,2020-08-28,4.282,4.312,4.322,4.262,264999.0,600018
404,2020-08-31,4.302,4.312,4.342,4.302,226664.0,600018
405,2020-09-01,4.282,4.292,4.302,4.272,161444.0,600018
406,2020-09-02,4.292,4.272,4.302,4.262,165377.0,600018
407,2020-09-03,4.282,4.272,4.292,4.262,145769.0,600018
408,2020-09-04,4.242,4.242,4.252,4.212,176642.0,600018
409,2020-09-07,4.242,4.212,4.272,4.202,195457.0,600018
410,2020-09-08,4.222,4.242,4.252,4.202,145682.0,600018
411,2020-09-09,4.232,4.282,4.312,4.222,330803.0,600018
412,2020-09-10,4.292,4.202,4.322,4.192,246931.0,600018
413,2020-09-11,4.182,4.182,4.192,4.142,169850.0,600018
414,2020-09-14,4.182,4.202,4.222,4.162,110811.0,600018
415,2020-09-15,4.202,4.212,4.222,4.152,140617.0,600018
416,2020-09-16,4.202,4.192,4.252,4.172,204918.0,600018
417,2020-09-17,4.172,4.192,4.212,4.172,127756.0,600018
418,2020-09-18,4.212,4.292,4.302,4.192,301745.0,600018
419,2020-09-21,4.302,4.272,4.332,4.262,161061.0,600018
420,2020-09-22,4.252,4.212,4.292,4.192,201784.0,600018
421,2020-09-23,4.232,4.202,4.252,4.202,113691.0,600018
422,2020-09-24,4.202,4.132,4.202,4.122,202009.0,600018
423,2020-09-25,4.132,4.072,4.152,4.052,173063.0,600018
424,2020-09-28,4.082,4.052,4.102,4.052,96221.0,600018
425,2020-09-29,4.062,4.062,4.092,4.042,98962.0,600018
426,2020-09-30,4.062,4.052,4.072,4.032,102236.0,600018
427,2020-10-09,4.092,4.092,4.112,4.072,131148.0,600018
428,2020-10-12,4.102,4.192,4.202,4.102,187445.0,600018
429,2020-10-13,4.182,4.182,4.202,4.152,99711.0,600018
430,2020-10-14,4.162,4.122,4.182,4.102,132354.0,600018
431,2020-10-15,4.122,4.102,4.132,4.102,88350.0,600018
432,2020-10-16,4.112,4.122,4.142,4.102,94095.0,600018
433,2020-10-19,4.142,4.212,4.232,4.132,282360.0,600018
434,2020-10-20,4.202,4.162,4.202,4.132,189342.0,600018
435,2020-10-21,4.152,4.162,4.162,4.132,89364.0,600018
436,2020-10-22,4.162,4.162,4.182,4.132,108196.0,600018
437,2020-10-23,4.162,4.182,4.182,4.152,135003.0,600018
438,2020-10-26,4.182,4.092,4.192,4.082,189354.0,600018
439,2020-10-27,4.072,4.122,4.142,4.052,152191.0,600018
440,2020-10-28,4.102,4.102,4.112,4.072,77162.0,600018
441,2020-10-29,4.072,4.122,4.142,4.052,128299.0,600018
442,2020-10-30,4.142,4.052,4.152,4.032,172863.0,600018
443,2020-11-02,4.062,4.022,4.082,4.002,168238.0,600018
444,2020-11-03,4.022,4.072,4.082,4.022,126676.0,600018
445,2020-11-04,4.062,4.052,4.092,4.032,88973.0,600018
446,2020-11-05,4.082,4.182,4.192,4.052,410222.0,600018
447,2020-11-06,4.162,4.392,4.392,4.142,946145.0,600018
448,2020-11-09,4.472,4.762,4.842,4.452,1994736.0,600018
449,2020-11-10,4.822,4.622,4.842,4.552,1227820.0,600018
450,2020-11-11,4.592,4.432,4.592,4.432,778194.0,600018
451,2020-11-12,4.462,4.422,4.532,4.362,609843.0,600018
452,2020-11-13,4.402,4.322,4.402,4.282,545543.0,600018
453,2020-11-16,4.522,4.392,4.532,4.372,782564.0,600018
454,2020-11-17,4.382,4.552,4.642,4.342,1143682.0,600018
455,2020-11-18,4.502,4.522,4.642,4.452,741374.0,600018
456,2020-11-19,4.492,4.442,4.562,4.422,492823.0,600018
457,2020-11-20,4.422,4.532,4.602,4.392,585581.0,600018
458,2020-11-23,4.532,4.622,4.672,4.522,787469.0,600018
459,2020-11-24,4.622,4.542,4.632,4.542,442225.0,600018
460,2020-11-25,4.562,4.472,4.582,4.452,460439.0,600018
461,2020-11-26,4.462,4.482,4.492,4.412,301943.0,600018
462,2020-11-27,4.472,4.482,4.522,4.412,269804.0,600018
463,2020-11-30,4.492,4.502,4.592,4.472,533817.0,600018
464,2020-12-01,4.522,4.562,4.582,4.492,380038.0,600018
465,2020-12-02,4.582,4.562,4.612,4.532,380393.0,600018
466,2020-12-03,4.572,4.512,4.572,4.502,295032.0,600018
467,2020-12-04,4.502,4.512,4.522,4.452,255045.0,600018
468,2020-12-07,4.522,4.432,4.522,4.402,309669.0,600018
469,2020-12-08,4.432,4.412,4.462,4.402,187563.0,600018
470,2020-12-09,4.442,4.362,4.502,4.352,302700.0,600018
471,2020-12-10,4.352,4.342,4.382,4.302,260854.0,600018
472,2020-12-11,4.332,4.262,4.352,4.212,435727.0,600018
473,2020-12-14,4.262,4.272,4.292,4.242,174552.0,600018
474,2020-12-15,4.262,4.322,4.322,4.212,249731.0,600018
475,2020-12-16,4.312,4.322,4.362,4.282,222447.0,600018
476,2020-12-17,4.322,4.412,4.442,4.322,380549.0,600018
477,2020-12-18,4.422,4.422,4.472,4.402,328377.0,600018
478,2020-12-21,4.412,4.382,4.432,4.372,268295.0,600018
479,2020-12-22,4.372,4.282,4.392,4.272,233314.0,600018
480,2020-12-23,4.322,4.282,4.342,4.272,165223.0,600018
481,2020-12-24,4.282,4.322,4.382,4.272,184721.0,600018
482,2020-12-25,4.322,4.452,4.452,4.282,344879.0,600018
483,2020-12-28,4.422,4.382,4.482,4.372,266608.0,600018
484,2020-12-29,4.402,4.482,4.522,4.362,473912.0,600018
485,2020-12-30,4.442,4.472,4.552,4.432,374124.0,600018
486,2020-12-31,4.522,4.442,4.532,4.412,364019.0,600018
487,2021-01-04,4.462,4.562,4.562,4.422,603491.0,600018
488,2021-01-05,4.552,4.562,4.632,4.482,781840.0,600018
489,2021-01-06,4.562,4.532,4.572,4.462,481114.0,600018
490,2021-01-07,4.502,4.512,4.592,4.452,423493.0,600018
491,2021-01-08,4.492,4.662,4.712,4.462,902794.0,600018
492,2021-01-11,4.722,4.542,4.722,4.512,688388.0,600018
493,2021-01-12,4.502,4.542,4.552,4.452,446442.0,600018
494,2021-01-13,4.502,4.632,4.702,4.452,795329.0,600018
495,2021-01-14,4.602,4.862,4.972,4.582,1592463.0,600018
496,2021-01-15,4.862,4.712,4.862,4.672,992987.0,600018
497,2021-01-18,4.682,4.722,4.782,4.642,602997.0,600018
498,2021-01-19,4.732,4.592,4.752,4.562,662042.0,600018
499,2021-01-20,4.562,4.552,4.592,4.512,453877.0,600018
500,2021-01-21,4.532,4.552,4.572,4.482,394476.0,600018
501,2021-01-22,4.552,4.452,4.552,4.452,390444.0,600018
502,2021-01-25,4.472,4.392,4.472,4.372,373347.0,600018
503,2021-01-26,4.402,4.362,4.432,4.352,281819.0,600018
504,2021-01-27,4.362,4.392,4.432,4.352,218850.0,600018
505,2021-01-28,4.372,4.282,4.372,4.272,352145.0,600018
506,2021-01-29,4.292,4.282,4.322,4.252,250400.0,600018
507,2021-02-01,4.282,4.302,4.322,4.252,198988.0,600018
508,2021-02-02,4.312,4.392,4.432,4.312,303144.0,600018
509,2021-02-03,4.372,4.302,4.392,4.292,242173.0,600018
510,2021-02-04,4.312,4.202,4.312,4.122,381234.0,600018
511,2021-02-05,4.192,4.172,4.242,4.142,181155.0,600018
512,2021-02-08,4.172,4.232,4.232,4.162,153137.0,600018
513,2021-02-09,4.212,4.272,4.282,4.212,211442.0,600018
514,2021-02-10,4.272,4.282,4.292,4.242,215876.0,600018
515,2021-02-18,4.422,4.392,4.472,4.352,436412.0,600018
516,2021-02-19,4.392,4.632,4.652,4.382,782079.0,600018
517,2021-02-22,4.632,4.642,4.752,4.612,826750.0,600018
518,2021-02-23,4.602,4.612,4.682,4.582,544770.0,600018
519,2021-02-24,4.672,4.652,4.772,4.582,495893.0,600018
520,2021-02-25,4.672,4.722,4.772,4.652,554067.0,600018
521,2021-02-26,4.652,4.642,4.712,4.572,590198.0,600018
522,2021-03-01,4.692,4.702,4.762,4.632,431454.0,600018
523,2021-03-02,4.712,4.632,4.732,4.592,417368.0,600018
524,2021-03-03,4.612,4.642,4.662,4.582,317877.0,600018
525,2021-03-04,4.632,4.642,4.712,4.602,415199.0,600018
526,2021-03-05,4.612,4.622,4.662,4.592,385702.0,600018
527,2021-03-08,4.632,4.642,4.702,4.632,446529.0,600018
528,2021-03-09,4.662,4.732,4.822,4.622,952533.0,600018
529,2021-03-10,4.722,4.522,4.732,4.492,847550.0,600018
530,2021-03-11,4.532,4.672,4.702,4.472,590780.0,600018
531,2021-03-12,4.672,4.782,4.842,4.652,819163.0,600018
532,2021-03-15,4.802,4.822,4.932,4.752,829874.0,600018
533,2021-03-16,4.812,4.832,4.902,4.782,512263.0,600018
534,2021-03-17,4.832,4.822,4.872,4.752,403881.0,600018
535,2021-03-18,4.822,4.762,4.832,4.742,368222.0,600018
536,2021-03-19,4.712,4.722,4.792,4.682,408289.0,600018
537,2021-03-22,4.712,4.802,4.802,4.692,372349.0,600018
538,2021-03-23,4.812,4.712,4.852,4.672,362218.0,600018
539,2021-03-24,4.662,4.562,4.692,4.552,403634.0,600018
540,2021-03-25,4.532,4.552,4.592,4.512,263261.0,600018
541,2021-03-26,4.572,4.602,4.642,4.562,310595.0,600018
542,2021-03-29,4.602,4.622,4.642,4.582,229959.0,600018
543,2021-03-30,4.622,4.612,4.662,4.572,300952.0,600018
544,2021-03-31,4.612,4.652,4.692,4.582,323119.0,600018
545,2021-04-01,4.612,4.632,4.652,4.592,215243.0,600018
546,2021-04-02,4.612,4.662,4.662,4.602,199127.0,600018
547,2021-04-06,4.662,4.622,4.672,4.602,195408.0,600018
548,2021-04-07,4.702,4.722,4.762,4.682,416646.0,600018
549,2021-04-08,4.722,4.632,4.722,4.622,295045.0,600018
550,2021-04-09,4.612,4.572,4.632,4.532,386633.0,600018
551,2021-04-12,4.542,4.552,4.622,4.532,271094.0,600018
552,2021-04-13,4.552,4.472,4.572,4.462,275245.0,600018
553,2021-04-14,4.482,4.492,4.502,4.452,185872.0,600018
554,2021-04-15,4.482,4.432,4.492,4.412,184487.0,600018
555,2021-04-16,4.432,4.502,4.512,4.432,224035.0,600018
556,2021-04-19,4.502,4.522,4.542,4.482,215610.0,600018
557,2021-04-20,4.522,4.522,4.532,4.492,212621.0,600018
558,2021-04-21,4.492,4.432,4.502,4.432,212564.0,600018
559,2021-04-22,4.462,4.412,4.472,4.412,219422.0,600018
560,2021-04-23,4.412,4.392,4.452,4.372,221530.0,600018
561,2021-04-26,4.392,4.372,4.432,4.362,201537.0,600018
562,2021-04-27,4.382,4.322,4.402,4.302,217925.0,600018
563,2021-04-28,4.332,4.362,4.362,4.312,145798.0,600018
564,2021-04-29,4.362,4.452,4.462,4.352,249921.0,600018
565,2021-04-30,4.472,4.502,4.512,4.442,345703.0,600018
566,2021-05-06,4.522,4.572,4.582,4.502,386561.0,600018
567,2021-05-07,4.582,4.592,4.652,4.572,411141.0,600018
568,2021-05-10,4.592,4.602,4.632,4.542,332433.0,600018
569,2021-05-11,4.582,4.652,4.652,4.552,336927.0,600018
570,2021-05-12,4.632,4.672,4.692,4.632,323200.0,600018
571,2021-05-13,4.672,4.652,4.692,4.632,298539.0,600018
572,2021-05-14,4.672,4.672,4.702,4.642,294615.0,600018
573,2021-05-17,4.662,4.642,4.692,4.622,249240.0,600018
574,2021-05-18,4.652,4.692,4.722,4.642,250060.0,600018
575,2021-05-19,4.682,4.632,4.682,4.622,187348.0,600018
576,2021-05-20,4.642,4.612,4.642,4.572,193273.0,600018
577,2021-05-21,4.622,4.652,4.662,4.602,174848.0,600018
578,2021-05-24,4.662,4.642,4.672,4.592,178615.0,600018
579,2021-05-25,4.642,4.712,4.712,4.592,297092.0,600018
580,2021-05-26,4.722,4.632,4.722,4.632,330852.0,600018
581,2021-05-27,4.632,4.712,4.712,4.622,279703.0,600018
582,2021-05-28,4.672,4.642,4.702,4.632,221405.0,600018
583,2021-05-31,4.632,4.562,4.652,4.552,344617.0,600018
584,2021-06-01,4.562,4.582,4.592,4.532,219458.0,600018
585,2021-06-02,4.582,4.602,4.632,4.562,288058.0,600018
586,2021-06-03,4.602,5.062,5.072,4.592,2759560.0,600018
