,date,open,close,high,low,volume,code
183,2019-10-08,3.475,3.465,3.485,3.465,121946.0,600023
184,2019-10-09,3.465,3.485,3.495,3.455,132037.0,600023
185,2019-10-10,3.485,3.495,3.505,3.475,136416.0,600023
186,2019-10-11,3.495,3.495,3.515,3.475,149031.0,600023
187,2019-10-14,3.515,3.525,3.565,3.505,282354.0,600023
188,2019-10-15,3.525,3.515,3.535,3.505,140350.0,600023
189,2019-10-16,3.525,3.505,3.535,3.505,122091.0,600023
190,2019-10-17,3.505,3.495,3.515,3.495,96093.0,600023
191,2019-10-18,3.495,3.465,3.515,3.465,169193.0,600023
192,2019-10-21,3.465,3.465,3.465,3.445,112310.0,600023
193,2019-10-22,3.455,3.475,3.485,3.455,128721.0,600023
194,2019-10-23,3.485,3.495,3.495,3.465,125668.0,600023
195,2019-10-24,3.495,3.505,3.525,3.485,111891.0,600023
196,2019-10-25,3.515,3.505,3.515,3.485,91302.0,600023
197,2019-10-28,3.505,3.505,3.515,3.495,114256.0,600023
198,2019-10-29,3.515,3.485,3.515,3.485,95256.0,600023
199,2019-10-30,3.475,3.465,3.485,3.455,113395.0,600023
200,2019-10-31,3.465,3.455,3.465,3.435,127710.0,600023
201,2019-11-01,3.435,3.465,3.465,3.435,107229.0,600023
202,2019-11-04,3.465,3.465,3.475,3.455,112876.0,600023
203,2019-11-05,3.465,3.485,3.495,3.445,179572.0,600023
204,2019-11-06,3.485,3.475,3.485,3.465,108076.0,600023
205,2019-11-07,3.475,3.465,3.485,3.455,111995.0,600023
206,2019-11-08,3.475,3.465,3.475,3.455,93678.0,600023
207,2019-11-11,3.455,3.375,3.455,3.355,223424.0,600023
208,2019-11-12,3.375,3.365,3.385,3.355,85789.0,600023
209,2019-11-13,3.365,3.325,3.375,3.325,122199.0,600023
210,2019-11-14,3.325,3.325,3.345,3.315,97636.0,600023
211,2019-11-15,3.325,3.285,3.325,3.275,120963.0,600023
212,2019-11-18,3.285,3.305,3.305,3.265,79216.0,600023
213,2019-11-19,3.295,3.345,3.365,3.285,128160.0,600023
214,2019-11-20,3.335,3.325,3.355,3.325,73606.0,600023
215,2019-11-21,3.325,3.335,3.345,3.305,78824.0,600023
216,2019-11-22,3.325,3.375,3.385,3.325,154382.0,600023
217,2019-11-25,3.365,3.445,3.455,3.365,193914.0,600023
218,2019-11-26,3.435,3.415,3.455,3.405,115049.0,600023
219,2019-11-27,3.415,3.435,3.475,3.405,139470.0,600023
220,2019-11-28,3.445,3.435,3.465,3.425,110404.0,600023
221,2019-11-29,3.445,3.425,3.455,3.395,117804.0,600023
222,2019-12-02,3.425,3.475,3.485,3.425,158346.0,600023
223,2019-12-03,3.475,3.455,3.475,3.435,82164.0,600023
224,2019-12-04,3.445,3.425,3.455,3.415,77286.0,600023
225,2019-12-05,3.425,3.425,3.445,3.415,82705.0,600023
226,2019-12-06,3.425,3.425,3.435,3.405,59913.0,600023
227,2019-12-09,3.415,3.425,3.435,3.415,81770.0,600023
228,2019-12-10,3.415,3.425,3.435,3.405,86684.0,600023
229,2019-12-11,3.425,3.415,3.425,3.405,115484.0,600023
230,2019-12-12,3.425,3.405,3.425,3.375,102442.0,600023
231,2019-12-13,3.405,3.425,3.445,3.405,164178.0,600023
232,2019-12-16,3.435,3.455,3.465,3.425,152642.0,600023
233,2019-12-17,3.445,3.495,3.515,3.445,203574.0,600023
234,2019-12-18,3.495,3.505,3.525,3.485,188840.0,600023
235,2019-12-19,3.505,3.505,3.515,3.495,134908.0,600023
236,2019-12-20,3.505,3.525,3.545,3.495,231831.0,600023
237,2019-12-23,3.525,3.475,3.535,3.475,187571.0,600023
238,2019-12-24,3.485,3.495,3.505,3.475,92867.0,600023
239,2019-12-25,3.495,3.495,3.525,3.485,103638.0,600023
240,2019-12-26,3.505,3.495,3.515,3.475,114281.0,600023
241,2019-12-27,3.505,3.515,3.535,3.465,257223.0,600023
242,2019-12-30,3.495,3.515,3.525,3.475,162883.0,600023
243,2019-12-31,3.505,3.535,3.545,3.495,171058.0,600023
244,2020-01-02,3.545,3.555,3.575,3.535,233194.0,600023
245,2020-01-03,3.565,3.555,3.585,3.545,141961.0,600023
246,2020-01-06,3.535,3.545,3.565,3.525,173549.0,600023
247,2020-01-07,3.545,3.575,3.575,3.525,217108.0,600023
248,2020-01-08,3.555,3.505,3.565,3.505,236260.0,600023
249,2020-01-09,3.525,3.525,3.555,3.515,161915.0,600023
250,2020-01-10,3.525,3.505,3.545,3.455,160953.0,600023
251,2020-01-13,3.505,3.505,3.515,3.465,120160.0,600023
252,2020-01-14,3.505,3.535,3.545,3.505,149868.0,600023
253,2020-01-15,3.535,3.505,3.545,3.495,132427.0,600023
254,2020-01-16,3.515,3.485,3.515,3.475,135224.0,600023
255,2020-01-17,3.495,3.465,3.495,3.455,94607.0,600023
256,2020-01-20,3.455,3.465,3.475,3.445,109845.0,600023
257,2020-01-21,3.465,3.415,3.465,3.405,130756.0,600023
258,2020-01-22,3.415,3.405,3.425,3.365,102315.0,600023
259,2020-01-23,3.395,3.325,3.395,3.305,167759.0,600023
260,2020-02-03,3.015,2.955,3.095,2.955,502831.0,600023
261,2020-02-04,2.965,3.045,3.085,2.955,292665.0,600023
262,2020-02-05,3.045,3.105,3.115,3.045,213855.0,600023
263,2020-02-06,3.115,3.105,3.125,3.065,256510.0,600023
264,2020-02-07,3.105,3.095,3.105,3.075,140768.0,600023
265,2020-02-10,3.085,3.115,3.125,3.065,179186.0,600023
266,2020-02-11,3.115,3.125,3.145,3.095,149240.0,600023
267,2020-02-12,3.125,3.135,3.145,3.105,112678.0,600023
268,2020-02-13,3.125,3.105,3.145,3.095,135996.0,600023
269,2020-02-14,3.095,3.105,3.115,3.085,103941.0,600023
270,2020-02-17,3.105,3.165,3.175,3.095,202070.0,600023
271,2020-02-18,3.165,3.165,3.185,3.145,177316.0,600023
272,2020-02-19,3.155,3.135,3.175,3.135,136935.0,600023
273,2020-02-20,3.145,3.185,3.185,3.135,202477.0,600023
274,2020-02-21,3.175,3.185,3.215,3.165,193081.0,600023
275,2020-02-24,3.175,3.155,3.175,3.135,229729.0,600023
276,2020-02-25,3.115,3.105,3.125,3.085,231705.0,600023
277,2020-02-26,3.085,3.125,3.155,3.065,264417.0,600023
278,2020-02-27,3.115,3.115,3.145,3.105,192575.0,600023
279,2020-02-28,3.075,3.025,3.095,3.015,314989.0,600023
280,2020-03-02,3.025,3.095,3.095,3.025,311359.0,600023
281,2020-03-03,3.115,3.105,3.135,3.085,278343.0,600023
282,2020-03-04,3.085,3.115,3.115,3.085,184020.0,600023
283,2020-03-05,3.135,3.175,3.185,3.125,384376.0,600023
284,2020-03-06,3.155,3.145,3.165,3.135,237835.0,600023
285,2020-03-09,3.115,3.065,3.125,3.055,303371.0,600023
286,2020-03-10,3.035,3.095,3.105,3.035,216710.0,600023
287,2020-03-11,3.105,3.075,3.115,3.075,194961.0,600023
288,2020-03-12,3.055,3.045,3.065,3.035,179406.0,600023
289,2020-03-13,2.955,3.015,3.025,2.945,239010.0,600023
290,2020-03-16,3.015,2.975,3.025,2.965,208813.0,600023
291,2020-03-17,2.965,2.985,2.995,2.945,203048.0,600023
292,2020-03-18,2.995,2.965,3.005,2.965,182547.0,600023
293,2020-03-19,2.955,2.935,2.965,2.905,213795.0,600023
294,2020-03-20,2.955,2.965,2.965,2.935,120578.0,600023
295,2020-03-23,2.925,2.915,2.935,2.915,131315.0,600023
296,2020-03-24,2.935,2.975,2.975,2.925,165897.0,600023
297,2020-03-25,3.015,3.005,3.025,2.975,153261.0,600023
298,2020-03-26,2.995,2.975,2.995,2.975,92960.0,600023
299,2020-03-27,2.995,2.995,3.025,2.985,139313.0,600023
300,2020-03-30,2.955,2.975,2.995,2.945,126409.0,600023
301,2020-03-31,2.985,2.965,2.995,2.965,76307.0,600023
302,2020-04-01,2.965,2.935,2.985,2.935,89080.0,600023
303,2020-04-02,2.935,2.975,2.975,2.915,104630.0,600023
304,2020-04-03,2.975,2.945,2.975,2.945,72769.0,600023
305,2020-04-07,2.975,2.985,2.995,2.965,111828.0,600023
306,2020-04-08,2.975,2.975,2.985,2.955,114655.0,600023
307,2020-04-09,2.985,2.985,3.005,2.975,102080.0,600023
308,2020-04-10,2.995,2.955,2.995,2.935,111859.0,600023
309,2020-04-13,2.955,2.955,2.965,2.935,81798.0,600023
310,2020-04-14,2.955,2.985,2.995,2.955,97925.0,600023
311,2020-04-15,2.975,2.985,2.995,2.965,68763.0,600023
312,2020-04-16,2.965,3.065,3.085,2.965,260499.0,600023
313,2020-04-17,3.045,3.035,3.065,3.025,169611.0,600023
314,2020-04-20,3.025,3.035,3.045,3.025,76592.0,600023
315,2020-04-21,3.035,2.985,3.035,2.955,151855.0,600023
316,2020-04-22,2.975,2.985,2.995,2.955,68841.0,600023
317,2020-04-23,2.995,2.975,3.015,2.965,125145.0,600023
318,2020-04-24,2.975,2.965,2.985,2.955,92769.0,600023
319,2020-04-27,2.965,3.005,3.015,2.945,128045.0,600023
320,2020-04-28,3.025,3.005,3.045,2.985,149720.0,600023
321,2020-04-29,3.005,3.025,3.035,2.995,96331.0,600023
322,2020-04-30,3.035,3.065,3.075,3.035,144760.0,600023
323,2020-05-06,3.045,3.085,3.095,3.035,124934.0,600023
324,2020-05-07,3.085,3.085,3.105,3.065,113509.0,600023
325,2020-05-08,3.095,3.075,3.105,3.075,118745.0,600023
326,2020-05-11,3.085,3.055,3.085,3.045,119592.0,600023
327,2020-05-12,3.055,3.055,3.075,3.045,103016.0,600023
328,2020-05-13,3.055,3.075,3.085,3.045,89825.0,600023
329,2020-05-14,3.055,3.055,3.065,3.045,91430.0,600023
330,2020-05-15,3.065,3.045,3.065,3.035,64568.0,600023
331,2020-05-18,3.055,3.025,3.055,3.015,103842.0,600023
332,2020-05-19,3.045,3.025,3.045,3.025,73733.0,600023
333,2020-05-20,3.025,3.055,3.065,3.015,114957.0,600023
334,2020-05-21,3.055,3.115,3.125,3.035,338070.0,600023
335,2020-05-22,3.115,3.095,3.145,3.075,210964.0,600023
336,2020-05-25,3.095,3.105,3.105,3.075,88738.0,600023
337,2020-05-26,3.095,3.075,3.115,3.065,142024.0,600023
338,2020-05-27,3.075,3.105,3.105,3.065,98683.0,600023
339,2020-05-28,3.105,3.095,3.115,3.085,81532.0,600023
340,2020-05-29,3.095,3.045,3.095,3.025,239490.0,600023
341,2020-06-01,3.045,3.075,3.085,3.035,231756.0,600023
342,2020-06-02,3.065,3.085,3.105,3.055,146474.0,600023
343,2020-06-03,3.085,3.095,3.115,3.075,145618.0,600023
344,2020-06-04,3.105,3.085,3.105,3.085,92037.0,600023
345,2020-06-05,3.075,3.095,3.105,3.075,103525.0,600023
346,2020-06-08,3.105,3.095,3.115,3.085,148856.0,600023
347,2020-06-09,3.095,3.165,3.175,3.095,389562.0,600023
348,2020-06-10,3.165,3.125,3.165,3.115,169861.0,600023
349,2020-06-11,3.125,3.105,3.125,3.085,192118.0,600023
350,2020-06-12,3.085,3.055,3.115,3.035,391613.0,600023
351,2020-06-15,3.055,3.045,3.085,3.025,261826.0,600023
352,2020-06-16,3.055,3.065,3.085,3.045,176834.0,600023
353,2020-06-17,3.065,3.075,3.085,3.055,98099.0,600023
354,2020-06-18,3.075,3.115,3.125,3.055,169238.0,600023
355,2020-06-19,3.105,3.125,3.125,3.095,117808.0,600023
356,2020-06-22,3.115,3.105,3.125,3.095,84155.0,600023
357,2020-06-23,3.105,3.115,3.125,3.095,80072.0,600023
358,2020-06-24,3.115,3.105,3.125,3.095,95203.0,600023
359,2020-06-29,3.095,3.065,3.105,3.065,105250.0,600023
360,2020-06-30,3.075,3.085,3.095,3.065,99763.0,600023
361,2020-07-01,3.105,3.135,3.135,3.085,129420.0,600023
362,2020-07-02,3.125,3.165,3.175,3.115,198354.0,600023
363,2020-07-03,3.175,3.205,3.205,3.175,256200.0,600023
364,2020-07-06,3.215,3.415,3.445,3.215,539597.0,600023
365,2020-07-07,3.475,3.385,3.475,3.385,512566.0,600023
366,2020-07-08,3.375,3.425,3.435,3.335,391922.0,600023
367,2020-07-09,3.415,3.465,3.465,3.395,353234.0,600023
368,2020-07-10,3.445,3.405,3.455,3.395,261121.0,600023
